date,lat[unit="degrees_north"],lon[unit="degrees_east"],salt[unit=""],temp[unit="Celsius"]
2016-01-09T12:00:00Z,40.2,1.8,38.14772033691406,15.533252716064453
2016-01-09T15:00:00Z,40.2,1.8,38.152164459228516,15.516010284423828
2016-01-09T18:00:00Z,40.2,1.8,38.15412139892578,15.492396354675293
2016-01-09T21:00:00Z,40.2,1.8,38.1556282043457,15.47433090209961
2016-01-10T00:00:00Z,40.2,1.8,38.158573150634766,15.437808990478516
2016-01-10T03:00:00Z,40.2,1.8,38.1671257019043,15.34418773651123
2016-01-10T06:00:00Z,40.2,1.8,38.17341613769531,15.272851943969727
2016-01-10T09:00:00Z,40.2,1.8,38.176002502441406,15.240424156188965
2016-01-10T12:00:00Z,40.2,1.8,38.17688751220703,15.234989166259766
2016-01-10T15:00:00Z,40.2,1.8,38.179046630859375,15.220476150512695
2016-01-10T18:00:00Z,40.2,1.8,38.179542541503906,15.196377754211426
2016-01-10T21:00:00Z,40.2,1.8,38.1800422668457,15.190807342529297
2016-01-11T00:00:00Z,40.2,1.8,38.181304931640625,15.195520401000977
2016-01-11T03:00:00Z,40.2,1.8,38.18341064453125,15.210139274597168
2016-01-11T06:00:00Z,40.2,1.8,38.1856803894043,15.257600784301758
2016-01-11T09:00:00Z,40.2,1.8,38.18788146972656,15.282249450683594
2016-01-11T12:00:00Z,40.2,1.8,38.186004638671875,15.313753128051758
2016-01-11T15:00:00Z,40.2,1.8,38.183509826660156,15.297489166259766
2016-01-11T18:00:00Z,40.2,1.8,38.18790817260742,15.235200881958008
2016-01-11T21:00:00Z,40.2,1.8,38.194190979003906,15.186633110046387
2016-01-12T00:00:00Z,40.2,1.8,38.19832992553711,15.173754692077637
2016-01-12T03:00:00Z,40.2,1.8,38.20176315307617,15.147553443908691
2016-01-12T06:00:00Z,40.2,1.8,38.20347595214844,15.122528076171875
2016-01-12T09:00:00Z,40.2,1.8,38.20458221435547,15.109588623046875
2016-01-12T12:00:00Z,40.2,1.8,38.20600128173828,15.106637001037598
2016-01-12T15:00:00Z,40.2,1.8,38.20781326293945,15.080923080444336
2016-01-12T18:00:00Z,40.2,1.8,38.208404541015625,15.051926612854004
2016-01-12T21:00:00Z,40.2,1.8,38.20944595336914,15.01830768585205
2016-01-13T00:00:00Z,40.2,1.8,38.21040344238281,14.992471694946289
2016-01-13T03:00:00Z,40.2,1.8,38.21135711669922,14.9739408493042
2016-01-13T06:00:00Z,40.2,1.8,38.212032318115234,14.96281623840332
2016-01-13T09:00:00Z,40.2,1.8,38.21315383911133,14.943464279174805
2016-01-13T12:00:00Z,40.2,1.8,38.21332550048828,14.952507019042969
2016-01-13T15:00:00Z,40.2,1.8,38.21132278442383,14.949932098388672
2016-01-13T18:00:00Z,40.2,1.8,38.211265563964844,14.939836502075195
2016-01-13T21:00:00Z,40.2,1.8,38.21265411376953,14.90992546081543
2016-01-14T00:00:00Z,40.2,1.8,38.21424102783203,14.886554718017578
2016-01-14T03:00:00Z,40.2,1.8,38.21451950073242,14.873616218566895
2016-01-14T06:00:00Z,40.2,1.8,38.214134216308594,14.862107276916504
2016-01-14T09:00:00Z,40.2,1.8,38.214229583740234,14.862760543823242
2016-01-14T12:00:00Z,40.2,1.8,38.21488952636719,14.887758255004883
2016-01-14T15:00:00Z,40.2,1.8,38.21533203125,14.897122383117676
2016-01-14T18:00:00Z,40.2,1.8,38.21646499633789,14.867082595825195
2016-01-14T21:00:00Z,40.2,1.8,38.2172966003418,14.846492767333984
2016-01-15T00:00:00Z,40.2,1.8,38.21781539916992,14.826044082641602
2016-01-15T03:00:00Z,40.2,1.8,38.21693420410156,14.823678970336914
2016-01-15T06:00:00Z,40.2,1.8,38.21076965332031,14.808626174926758
2016-01-15T09:00:00Z,40.2,1.8,38.1986083984375,14.7848482131958
2016-01-15T12:00:00Z,40.2,1.8,38.16489028930664,14.708226203918457
2016-01-15T15:00:00Z,40.2,1.8,38.178733825683594,14.70601749420166
2016-01-15T18:00:00Z,40.2,1.8,38.193389892578125,14.748176574707031
2016-01-15T21:00:00Z,40.2,1.8,38.206298828125,14.73377799987793
2016-01-16T00:00:00Z,40.2,1.8,38.21089172363281,14.712894439697266
2016-01-16T03:00:00Z,40.2,1.8,38.211429595947266,14.678528785705566
2016-01-16T06:00:00Z,40.2,1.8,38.212989807128906,14.647473335266113
2016-01-16T09:00:00Z,40.2,1.8,38.214786529541016,14.625094413757324
2016-01-16T12:00:00Z,40.2,1.8,38.21700668334961,14.612114906311035
2016-01-16T15:00:00Z,40.2,1.8,38.219669342041016,14.586149215698242
2016-01-16T18:00:00Z,40.2,1.8,38.22183609008789,14.547392845153809
2016-01-16T21:00:00Z,40.2,1.8,38.223060607910156,14.522111892700195
2016-01-17T00:00:00Z,40.2,1.8,38.223724365234375,14.502192497253418
2016-01-17T03:00:00Z,40.2,1.8,38.2226448059082,14.484748840332031
2016-01-17T06:00:00Z,40.2,1.8,38.22183609008789,14.465516090393066
2016-01-17T09:00:00Z,40.2,1.8,38.21605682373047,14.49971866607666
2016-01-17T12:00:00Z,40.2,1.8,38.2083854675293,14.564197540283203
2016-01-17T15:00:00Z,40.2,1.8,38.201541900634766,14.609604835510254
2016-01-17T18:00:00Z,40.2,1.8,38.198726654052734,14.580597877502441
2016-01-17T21:00:00Z,40.2,1.8,38.199424743652344,14.560193061828613
2016-01-18T00:00:00Z,40.2,1.8,38.19649124145508,14.579510688781738
2016-01-18T03:00:00Z,40.2,1.8,38.18718719482422,14.629271507263184
2016-01-18T06:00:00Z,40.2,1.8,38.18278121948242,14.648124694824219
2016-01-18T09:00:00Z,40.2,1.8,38.183841705322266,14.632441520690918
2016-01-18T12:00:00Z,40.2,1.8,38.1851806640625,14.656413078308105
2016-01-18T15:00:00Z,40.2,1.8,38.18686294555664,14.655313491821289
2016-01-18T18:00:00Z,40.2,1.8,38.18581771850586,14.60429859161377
2016-01-18T21:00:00Z,40.2,1.8,38.184268951416016,14.55541706085205
2016-01-19T00:00:00Z,40.2,1.8,38.206722259521484,14.348973274230957
2016-01-19T03:00:00Z,40.2,1.8,38.20893096923828,14.354875564575195
2016-01-19T06:00:00Z,40.2,1.8,38.210391998291016,14.334626197814941
2016-01-19T09:00:00Z,40.2,1.8,38.210472106933594,14.327040672302246
2016-01-19T12:00:00Z,40.2,1.8,38.21073913574219,14.347620010375977
2016-01-19T15:00:00Z,40.2,1.8,38.21173858642578,14.349419593811035
2016-01-19T18:00:00Z,40.2,1.8,38.21260070800781,14.33913516998291
2016-01-19T21:00:00Z,40.2,1.8,38.213497161865234,14.325935363769531
2016-01-20T00:00:00Z,40.2,1.8,38.21396255493164,14.313716888427734
2016-01-20T03:00:00Z,40.2,1.8,38.21450424194336,14.303179740905762
2016-01-20T06:00:00Z,40.2,1.8,38.214805603027344,14.303628921508789
2016-01-20T09:00:00Z,40.2,1.8,38.21629333496094,14.302379608154297
2016-01-20T12:00:00Z,40.2,1.8,38.21781921386719,14.34499454498291
2016-01-20T15:00:00Z,40.2,1.8,38.218509674072266,14.348872184753418
2016-01-20T18:00:00Z,40.2,1.8,38.217132568359375,14.297920227050781
2016-01-20T21:00:00Z,40.2,1.8,38.21649932861328,14.276832580566406
2016-01-21T00:00:00Z,40.2,1.8,38.21571350097656,14.264694213867188
2016-01-21T03:00:00Z,40.2,1.8,38.213890075683594,14.220739364624023
2016-01-21T06:00:00Z,40.2,1.8,38.20964431762695,14.192452430725098
2016-01-21T09:00:00Z,40.2,1.8,38.20433044433594,14.15786075592041
2016-01-21T12:00:00Z,40.2,1.8,38.20173263549805,14.173341751098633
2016-01-21T15:00:00Z,40.2,1.8,38.20489501953125,14.198829650878906
2016-01-21T18:00:00Z,40.2,1.8,38.205047607421875,14.174173355102539
2016-01-21T21:00:00Z,40.2,1.8,38.19651794433594,14.111573219299316
2016-01-22T00:00:00Z,40.2,1.8,38.18943786621094,14.06478500366211
2016-01-22T03:00:00Z,40.2,1.8,38.189571380615234,14.045220375061035
2016-01-22T06:00:00Z,40.2,1.8,38.191253662109375,14.052783012390137
2016-01-22T09:00:00Z,40.2,1.8,38.19185256958008,14.056867599487305
2016-01-22T12:00:00Z,40.2,1.8,38.19335174560547,14.108321189880371
2016-01-22T15:00:00Z,40.2,1.8,38.19749069213867,14.143616676330566
2016-01-22T18:00:00Z,40.2,1.8,38.19997024536133,14.13070011138916
2016-01-22T21:00:00Z,40.2,1.8,38.201560974121094,14.122481346130371
2016-01-23T00:00:00Z,40.2,1.8,38.201725006103516,14.113715171813965
2016-01-23T03:00:00Z,40.2,1.8,38.200740814208984,14.09754753112793
2016-01-23T06:00:00Z,40.2,1.8,38.198917388916016,14.10059928894043
2016-01-23T09:00:00Z,40.2,1.8,38.19729995727539,14.107823371887207
2016-01-23T12:00:00Z,40.2,1.8,38.199249267578125,14.266597747802734
2016-01-23T15:00:00Z,40.2,1.8,38.20252990722656,14.44060230255127
2016-01-23T18:00:00Z,40.2,1.8,38.203861236572266,14.40375804901123
2016-01-23T21:00:00Z,40.2,1.8,38.201576232910156,14.221269607543945
2016-01-24T00:00:00Z,40.2,1.8,38.19902801513672,14.135437965393066
2016-01-24T03:00:00Z,40.2,1.8,38.20098876953125,14.126152038574219
2016-01-24T06:00:00Z,40.2,1.8,38.204986572265625,14.13032341003418
2016-01-24T09:00:00Z,40.2,1.8,38.207435607910156,14.158869743347168
2016-01-24T12:00:00Z,40.2,1.8,38.207244873046875,14.346776008605957
2016-01-24T15:00:00Z,40.2,1.8,38.207374572753906,14.525860786437988
2016-01-24T18:00:00Z,40.2,1.8,38.21189880371094,14.520316123962402
2016-01-24T21:00:00Z,40.2,1.8,38.218963623046875,14.425894737243652
2016-01-25T00:00:00Z,40.2,1.8,38.22300338745117,14.306598663330078
2016-01-25T03:00:00Z,40.2,1.8,38.22333526611328,14.246210098266602
2016-01-25T06:00:00Z,40.2,1.8,38.223445892333984,14.25148868560791
2016-01-25T09:00:00Z,40.2,1.8,38.22510528564453,14.294443130493164
2016-01-25T12:00:00Z,40.2,1.8,38.22747802734375,14.452123641967773
2016-01-25T15:00:00Z,40.2,1.8,38.22837448120117,14.553793907165527
2016-01-25T18:00:00Z,40.2,1.8,38.227195739746094,14.501849174499512
2016-01-25T21:00:00Z,40.2,1.8,38.225364685058594,14.453010559082031
2016-01-26T00:00:00Z,40.2,1.8,37.8805046081543,14.730224609375
2016-01-26T03:00:00Z,40.2,1.8,37.883644104003906,14.729110717773438
2016-01-26T06:00:00Z,40.2,1.8,37.89118576049805,14.717918395996094
2016-01-26T09:00:00Z,40.2,1.8,37.90012741088867,14.73888874053955
2016-01-26T12:00:00Z,40.2,1.8,37.903507232666016,14.917701721191406
2016-01-26T15:00:00Z,40.2,1.8,37.908042907714844,15.083550453186035
2016-01-26T18:00:00Z,40.2,1.8,37.91786193847656,14.927907943725586
2016-01-26T21:00:00Z,40.2,1.8,37.93403244018555,14.83333683013916
2016-01-27T00:00:00Z,40.2,1.8,37.959407806396484,14.752638816833496
2016-01-27T03:00:00Z,40.2,1.8,37.9792594909668,14.667916297912598
2016-01-27T06:00:00Z,40.2,1.8,37.98915481567383,14.607414245605469
2016-01-27T09:00:00Z,40.2,1.8,38.00001907348633,14.591157913208008
2016-01-27T12:00:00Z,40.2,1.8,38.014404296875,14.675602912902832
2016-01-27T15:00:00Z,40.2,1.8,38.02396011352539,14.753389358520508
2016-01-27T18:00:00Z,40.2,1.8,38.015777587890625,14.68156623840332
2016-01-27T21:00:00Z,40.2,1.8,37.99958801269531,14.563848495483398
2016-01-28T00:00:00Z,40.2,1.8,37.996368408203125,14.544631958007812
2016-01-28T03:00:00Z,40.2,1.8,38.00463104248047,14.52175235748291
2016-01-28T06:00:00Z,40.2,1.8,38.02174758911133,14.548808097839355
2016-01-28T09:00:00Z,40.2,1.8,38.03282165527344,14.590007781982422
2016-01-28T12:00:00Z,40.2,1.8,38.02901077270508,14.666349411010742
2016-01-28T15:00:00Z,40.2,1.8,38.020790100097656,14.722915649414062
2016-01-28T18:00:00Z,40.2,1.8,38.019588470458984,14.653068542480469
2016-01-28T21:00:00Z,40.2,1.8,38.02448654174805,14.606929779052734
2016-01-29T00:00:00Z,40.2,1.8,38.02611541748047,14.590836524963379
2016-01-29T03:00:00Z,40.2,1.8,38.020347595214844,14.572888374328613
2016-01-29T06:00:00Z,40.2,1.8,38.013484954833984,14.546216011047363
2016-01-29T09:00:00Z,40.2,1.8,38.013893127441406,14.54333209991455
2016-01-29T12:00:00Z,40.2,1.8,38.01544952392578,14.635504722595215
2016-01-29T15:00:00Z,40.2,1.8,38.016448974609375,14.676541328430176
2016-01-29T18:00:00Z,40.2,1.8,38.01564025878906,14.61775016784668
2016-01-29T21:00:00Z,40.2,1.8,38.012569427490234,14.593013763427734
2016-01-30T00:00:00Z,40.2,1.8,38.01089859008789,14.574275970458984
2016-01-30T03:00:00Z,40.2,1.8,38.01303482055664,14.547002792358398
2016-01-30T06:00:00Z,40.2,1.8,38.01519775390625,14.51952838897705
2016-01-30T09:00:00Z,40.2,1.8,38.01780700683594,14.510169982910156
2016-01-30T12:00:00Z,40.2,1.8,38.02117919921875,14.592283248901367
2016-01-30T15:00:00Z,40.2,1.8,38.02203369140625,14.611963272094727
2016-01-30T18:00:00Z,40.2,1.8,38.02264404296875,14.550806999206543
2016-01-30T21:00:00Z,40.2,1.8,38.02908706665039,14.49921989440918
2016-01-31T00:00:00Z,40.2,1.8,38.05446243286133,14.46831226348877
2016-01-31T03:00:00Z,40.2,1.8,38.109500885009766,14.443307876586914
2016-01-31T06:00:00Z,40.2,1.8,38.15673828125,14.387887954711914
2016-01-31T09:00:00Z,40.2,1.8,38.16852951049805,14.395959854125977
2016-01-31T12:00:00Z,40.2,1.8,38.16080856323242,14.475189208984375
2016-01-31T15:00:00Z,40.2,1.8,38.16205978393555,14.504136085510254
2016-01-31T18:00:00Z,40.2,1.8,38.17824935913086,14.459590911865234
2016-01-31T21:00:00Z,40.2,1.8,38.20260238647461,14.41217041015625
2016-02-01T00:00:00Z,40.2,1.8,38.21860122680664,14.379195213317871
2016-02-01T03:00:00Z,40.2,1.8,38.21940612792969,14.370292663574219
2016-02-01T06:00:00Z,40.2,1.8,38.21700668334961,14.367070198059082
2016-02-01T09:00:00Z,40.2,1.8,38.217472076416016,14.375458717346191
2016-02-01T12:00:00Z,40.2,1.8,38.2237548828125,14.432780265808105
2016-02-01T15:00:00Z,40.2,1.8,38.2293815612793,14.54241943359375
2016-02-01T18:00:00Z,40.2,1.8,38.23053741455078,14.507454872131348
2016-02-01T21:00:00Z,40.2,1.8,38.23184585571289,14.433075904846191
2016-02-02T00:00:00Z,40.2,1.8,38.20867919921875,14.449331283569336
2016-02-02T03:00:00Z,40.2,1.8,38.208133697509766,14.436939239501953
2016-02-02T06:00:00Z,40.2,1.8,38.20767593383789,14.439316749572754
2016-02-02T09:00:00Z,40.2,1.8,38.20756149291992,14.452366828918457
2016-02-02T12:00:00Z,40.2,1.8,38.207801818847656,14.632696151733398
2016-02-02T15:00:00Z,40.2,1.8,38.20936965942383,14.819940567016602
2016-02-02T18:00:00Z,40.2,1.8,38.21096420288086,14.772589683532715
2016-02-02T21:00:00Z,40.2,1.8,38.21262741088867,14.623697280883789
2016-02-03T00:00:00Z,40.2,1.8,38.21038055419922,14.480868339538574
2016-02-03T03:00:00Z,40.2,1.8,38.21005630493164,14.44618034362793
2016-02-03T06:00:00Z,40.2,1.8,38.2100944519043,14.435101509094238
2016-02-03T09:00:00Z,40.2,1.8,38.21006774902344,14.442091941833496
2016-02-03T12:00:00Z,40.2,1.8,38.21088409423828,14.473164558410645
2016-02-03T15:00:00Z,40.2,1.8,38.21158218383789,14.472811698913574
2016-02-03T18:00:00Z,40.2,1.8,38.21205139160156,14.436699867248535
2016-02-03T21:00:00Z,40.2,1.8,38.21206283569336,14.420162200927734
2016-02-04T00:00:00Z,40.2,1.8,38.212276458740234,14.407005310058594
2016-02-04T03:00:00Z,40.2,1.8,38.21244812011719,14.401044845581055
2016-02-04T06:00:00Z,40.2,1.8,38.21364974975586,14.387993812561035
2016-02-04T09:00:00Z,40.2,1.8,38.21368408203125,14.40541934967041
2016-02-04T12:00:00Z,40.2,1.8,38.21571350097656,14.422172546386719
2016-02-04T15:00:00Z,40.2,1.8,38.2162971496582,14.421693801879883
2016-02-04T18:00:00Z,40.2,1.8,38.2163200378418,14.387500762939453
2016-02-04T21:00:00Z,40.2,1.8,38.21574020385742,14.379133224487305
2016-02-05T00:00:00Z,40.2,1.8,38.21624755859375,14.367355346679688
2016-02-05T03:00:00Z,40.2,1.8,38.21635437011719,14.361141204833984
2016-02-05T06:00:00Z,40.2,1.8,38.21677017211914,14.36113166809082
2016-02-05T09:00:00Z,40.2,1.8,38.217472076416016,14.365385055541992
2016-02-05T12:00:00Z,40.2,1.8,38.21919250488281,14.418212890625
2016-02-05T15:00:00Z,40.2,1.8,38.22029113769531,14.446918487548828
2016-02-05T18:00:00Z,40.2,1.8,38.21949768066406,14.401785850524902
2016-02-05T21:00:00Z,40.2,1.8,38.21896743774414,14.371627807617188
2016-02-06T00:00:00Z,40.2,1.8,38.21843719482422,14.357110023498535
2016-02-06T03:00:00Z,40.2,1.8,38.21849060058594,14.343620300292969
2016-02-06T06:00:00Z,40.2,1.8,38.218597412109375,14.347236633300781
2016-02-06T09:00:00Z,40.2,1.8,38.21904373168945,14.355303764343262
2016-02-06T12:00:00Z,40.2,1.8,38.21984100341797,14.409711837768555
2016-02-06T15:00:00Z,40.2,1.8,38.2203483581543,14.439003944396973
2016-02-06T18:00:00Z,40.2,1.8,38.219993591308594,14.386568069458008
2016-02-06T21:00:00Z,40.2,1.8,38.2196159362793,14.357765197753906
2016-02-07T00:00:00Z,40.2,1.8,38.2188720703125,14.352812767028809
2016-02-07T03:00:00Z,40.2,1.8,38.21725845336914,14.34647274017334
2016-02-07T06:00:00Z,40.2,1.8,38.213558197021484,14.3422269821167
2016-02-07T09:00:00Z,40.2,1.8,38.2146110534668,14.330155372619629
2016-02-07T12:00:00Z,40.2,1.8,38.21870040893555,14.337925910949707
2016-02-07T15:00:00Z,40.2,1.8,38.2201042175293,14.33435344696045
2016-02-07T18:00:00Z,40.2,1.8,38.22154235839844,14.30888843536377
2016-02-07T21:00:00Z,40.2,1.8,38.22324752807617,14.290666580200195
2016-02-08T00:00:00Z,40.2,1.8,38.22500228881836,14.278268814086914
2016-02-08T03:00:00Z,40.2,1.8,38.224937438964844,14.276193618774414
2016-02-08T06:00:00Z,40.2,1.8,38.22472381591797,14.276545524597168
2016-02-08T09:00:00Z,40.2,1.8,38.22471618652344,14.287857055664062
2016-02-08T12:00:00Z,40.2,1.8,38.22642135620117,14.345215797424316
2016-02-08T15:00:00Z,40.2,1.8,38.227474212646484,14.3859224319458
2016-02-08T18:00:00Z,40.2,1.8,38.226890563964844,14.328794479370117
2016-02-08T21:00:00Z,40.2,1.8,38.22685241699219,14.304978370666504
2016-02-09T00:00:00Z,40.2,1.8,38.22464370727539,14.388343811035156
2016-02-09T03:00:00Z,40.2,1.8,38.22389602661133,14.375282287597656
2016-02-09T06:00:00Z,40.2,1.8,38.223758697509766,14.37126636505127
2016-02-09T09:00:00Z,40.2,1.8,38.22417449951172,14.387337684631348
2016-02-09T12:00:00Z,40.2,1.8,38.22464370727539,14.457900047302246
2016-02-09T15:00:00Z,40.2,1.8,38.222900390625,14.474417686462402
2016-02-09T18:00:00Z,40.2,1.8,38.22160720825195,14.432586669921875
2016-02-09T21:00:00Z,40.2,1.8,38.22206497192383,14.40251350402832
2016-02-10T00:00:00Z,40.2,1.8,38.22222900390625,14.388139724731445
2016-02-10T03:00:00Z,40.2,1.8,38.22241973876953,14.380513191223145
2016-02-10T06:00:00Z,40.2,1.8,38.22389221191406,14.370861053466797
2016-02-10T09:00:00Z,40.2,1.8,38.22468566894531,14.381205558776855
2016-02-10T12:00:00Z,40.2,1.8,38.225608825683594,14.452733039855957
2016-02-10T15:00:00Z,40.2,1.8,38.22475814819336,14.460832595825195
2016-02-10T18:00:00Z,40.2,1.8,38.22333908081055,14.42155933380127
2016-02-10T21:00:00Z,40.2,1.8,38.22272491455078,14.398641586303711
2016-02-11T00:00:00Z,40.2,1.8,38.223045349121094,14.390077590942383
2016-02-11T03:00:00Z,40.2,1.8,38.2232780456543,14.386421203613281
2016-02-11T06:00:00Z,40.2,1.8,38.223384857177734,14.38463020324707
2016-02-11T09:00:00Z,40.2,1.8,38.21983337402344,14.398857116699219
2016-02-11T12:00:00Z,40.2,1.8,38.21898651123047,14.565486907958984
2016-02-11T15:00:00Z,40.2,1.8,38.21629333496094,14.6976900100708
2016-02-11T18:00:00Z,40.2,1.8,38.212547302246094,14.687076568603516
2016-02-11T21:00:00Z,40.2,1.8,38.195579528808594,14.610001564025879
2016-02-12T00:00:00Z,40.2,1.8,38.193458557128906,14.500753402709961
2016-02-12T03:00:00Z,40.2,1.8,38.21818161010742,14.402168273925781
2016-02-12T06:00:00Z,40.2,1.8,38.22019577026367,14.38664722442627
2016-02-12T09:00:00Z,40.2,1.8,38.222232818603516,14.398481369018555
2016-02-12T12:00:00Z,40.2,1.8,38.223419189453125,14.424650192260742
2016-02-12T15:00:00Z,40.2,1.8,38.223960876464844,14.441195487976074
2016-02-12T18:00:00Z,40.2,1.8,38.22464370727539,14.430492401123047
2016-02-12T21:00:00Z,40.2,1.8,38.22524642944336,14.42210578918457
2016-02-13T00:00:00Z,40.2,1.8,38.22526550292969,14.416496276855469
2016-02-13T03:00:00Z,40.2,1.8,38.22523880004883,14.412407875061035
2016-02-13T06:00:00Z,40.2,1.8,38.22536849975586,14.40774917602539
2016-02-13T09:00:00Z,40.2,1.8,38.225364685058594,14.418058395385742
2016-02-13T12:00:00Z,40.2,1.8,38.22567367553711,14.465346336364746
2016-02-13T15:00:00Z,40.2,1.8,38.225860595703125,14.51939582824707
2016-02-13T18:00:00Z,40.2,1.8,38.225765228271484,14.489455223083496
2016-02-13T21:00:00Z,40.2,1.8,38.225711822509766,14.457606315612793
2016-02-14T00:00:00Z,40.2,1.8,38.22590255737305,14.436025619506836
2016-02-14T03:00:00Z,40.2,1.8,38.22615051269531,14.424161911010742
2016-02-14T06:00:00Z,40.2,1.8,38.22755813598633,14.41196060180664
2016-02-14T09:00:00Z,40.2,1.8,38.22858428955078,14.433902740478516
2016-02-14T12:00:00Z,40.2,1.8,38.230552673339844,14.490883827209473
2016-02-14T15:00:00Z,40.2,1.8,38.23163986206055,14.512954711914062
2016-02-14T18:00:00Z,40.2,1.8,38.21846389770508,14.440241813659668
2016-02-14T21:00:00Z,40.2,1.8,38.19429016113281,14.365269660949707
2016-02-15T00:00:00Z,40.2,1.8,38.21733856201172,14.399453163146973
2016-02-15T03:00:00Z,40.2,1.8,38.21152114868164,14.444019317626953
2016-02-15T06:00:00Z,40.2,1.8,38.21977996826172,14.471321105957031
2016-02-15T09:00:00Z,40.2,1.8,38.21959686279297,14.445218086242676
2016-02-15T12:00:00Z,40.2,1.8,38.21828079223633,14.41445255279541
2016-02-15T15:00:00Z,40.2,1.8,38.218868255615234,14.389325141906738
2016-02-15T18:00:00Z,40.2,1.8,38.22237014770508,14.389491081237793
2016-02-15T21:00:00Z,40.2,1.8,38.22590255737305,14.417223930358887
2016-02-16T00:00:00Z,40.2,1.8,38.2283821105957,14.418977737426758
2016-02-16T03:00:00Z,40.2,1.8,38.22499465942383,14.381190299987793
2016-02-16T06:00:00Z,40.2,1.8,38.22317123413086,14.296014785766602
2016-02-16T09:00:00Z,40.2,1.8,38.22386169433594,14.275755882263184
2016-02-16T12:00:00Z,40.2,1.8,38.22856903076172,14.322524070739746
2016-02-16T15:00:00Z,40.2,1.8,38.23262023925781,14.373014450073242
2016-02-16T18:00:00Z,40.2,1.8,38.23317337036133,14.361927032470703
2016-02-16T21:00:00Z,40.2,1.8,38.22984313964844,14.308399200439453
2016-02-17T00:00:00Z,40.2,1.8,38.22689437866211,14.2457914352417
2016-02-17T03:00:00Z,40.2,1.8,38.22833251953125,14.229496955871582
2016-02-17T06:00:00Z,40.2,1.8,38.23389434814453,14.257560729980469
2016-02-17T09:00:00Z,40.2,1.8,38.23680877685547,14.285598754882812
2016-02-17T12:00:00Z,40.2,1.8,38.23838806152344,14.32045841217041
2016-02-17T15:00:00Z,40.2,1.8,38.23829650878906,14.37243366241455
2016-02-17T18:00:00Z,40.2,1.8,38.232479095458984,14.227624893188477
2016-02-17T21:00:00Z,40.2,1.8,38.232513427734375,14.224224090576172
2016-02-18T00:00:00Z,40.2,1.8,38.23817825317383,14.249032020568848
2016-02-18T03:00:00Z,40.2,1.8,38.23915481567383,14.244797706604004
2016-02-18T06:00:00Z,40.2,1.8,38.24034881591797,14.23542594909668
2016-02-18T09:00:00Z,40.2,1.8,38.24061584472656,14.220566749572754
2016-02-18T12:00:00Z,40.2,1.8,38.23844909667969,14.215446472167969
2016-02-18T15:00:00Z,40.2,1.8,38.23905563354492,14.226717948913574
2016-02-18T18:00:00Z,40.2,1.8,38.24110412597656,14.226875305175781
2016-02-18T21:00:00Z,40.2,1.8,38.24116516113281,14.210698127746582
2016-02-19T00:00:00Z,40.2,1.8,38.241886138916016,14.204891204833984
2016-02-19T03:00:00Z,40.2,1.8,38.240272521972656,14.176702499389648
2016-02-19T06:00:00Z,40.2,1.8,38.237274169921875,14.165982246398926
2016-02-19T09:00:00Z,40.2,1.8,38.23967361450195,14.170068740844727
2016-02-19T12:00:00Z,40.2,1.8,38.24123764038086,14.195047378540039
2016-02-19T15:00:00Z,40.2,1.8,38.24142837524414,14.190816879272461
2016-02-19T18:00:00Z,40.2,1.8,38.24107360839844,14.167754173278809
2016-02-19T21:00:00Z,40.2,1.8,38.23713684082031,14.14378547668457
2016-02-20T00:00:00Z,40.2,1.8,38.23676300048828,14.135345458984375
2016-02-20T03:00:00Z,40.2,1.8,38.23930740356445,14.131016731262207
2016-02-20T06:00:00Z,40.2,1.8,38.24182891845703,14.14422607421875
2016-02-20T09:00:00Z,40.2,1.8,38.24262237548828,14.152450561523438
2016-02-20T12:00:00Z,40.2,1.8,38.24443435668945,14.229839324951172
2016-02-20T15:00:00Z,40.2,1.8,38.24482727050781,14.309926986694336
2016-02-20T18:00:00Z,40.2,1.8,38.24321365356445,14.231088638305664
2016-02-20T21:00:00Z,40.2,1.8,38.240379333496094,14.151660919189453
2016-02-21T00:00:00Z,40.2,1.8,38.240333557128906,14.137724876403809
2016-02-21T03:00:00Z,40.2,1.8,38.24031066894531,14.122215270996094
2016-02-21T06:00:00Z,40.2,1.8,38.23778533935547,14.116410255432129
2016-02-21T09:00:00Z,40.2,1.8,38.236114501953125,14.123800277709961
2016-02-21T12:00:00Z,40.2,1.8,38.238529205322266,14.30785083770752
2016-02-21T15:00:00Z,40.2,1.8,38.24240493774414,14.504921913146973
2016-02-21T18:00:00Z,40.2,1.8,38.24708557128906,14.482003211975098
2016-02-21T21:00:00Z,40.2,1.8,38.249671936035156,14.408711433410645
2016-02-22T00:00:00Z,40.2,1.8,38.25286865234375,14.28171157836914
2016-02-22T03:00:00Z,40.2,1.8,38.23906326293945,14.179455757141113
2016-02-22T06:00:00Z,40.2,1.8,38.23535919189453,14.164515495300293
2016-02-22T09:00:00Z,40.2,1.8,38.234859466552734,14.208734512329102
2016-02-22T12:00:00Z,40.2,1.8,38.23695755004883,14.413854598999023
2016-02-22T15:00:00Z,40.2,1.8,38.23783493041992,14.331868171691895
2016-02-22T18:00:00Z,40.2,1.8,38.23767852783203,14.283727645874023
2016-02-22T21:00:00Z,40.2,1.8,38.23567581176758,14.243146896362305
2016-02-23T00:00:00Z,40.2,1.8,38.26759719848633,13.914329528808594
